sentence
city: midville, state: ga, zip: 30441
city: cadwell, state: ga, zip: 31009
city: atlanta, state: ga, zip: 30349
city: williamson, state: ga, zip: 30292
city: peachtree corners, state: ga, zip: 30092
city: savannah, state: ga, zip: 314199202
city: union city, state: ga, zip: 30291
city: hephzibah, state: ga, zip: 30815
city: atlanta, state: ga, zip: 30316
city: atlanta, state: ga, zip: 30349
city: jonesboro, state: ga, zip: 30238
city: athens, state: ga, zip: 30603
city: decatur, state: ga, zip: 30032
city: stockbridge, state: ga, zip: 30281
city: buchanan, state: ga, zip: 30113
city: norcross, state: ga, zip: 30093
city: jesup, state: ga, zip: 31546
city: savannah, state: ga, zip: 31419
city: ellenwood, state: ga, zip: 30294
city: woodstock, state: ga, zip: 30188
city: marietta, state: ga, zip: 30062
city: atlanta, state: ga, zip: 30349
city: valdosta, state: ga, zip: 31602
city: dacula, state: ga, zip: 30019
city: winder, state: ga, zip: 30680
city: lizella, state: ga, zip: 31052
city: decatur, state: ga, zip: 30032
city: stone mountain, state: ga, zip: 30083
city: macon, state: ga, zip: 31206
city: monroe, state: null, zip: 30655
city: decatur, state: ga, zip: 30032
city: lithonia, state: ga, zip: 30058
city: moultrie, state: ga, zip: 31768
city: thomson, state: ga, zip: 30824
city: marietta, state: ga, zip: 30066
city: chaffee, state: mo, zip: 63740
city: union point, state: ga, zip: 30669
city: acworth, state: ga, zip: 30101
city: brunswick, state: ga, zip: 31525
city: cartersville, state: ga, zip: 30120
city: ellabell, state: ga, zip: 313084619
city: newborn, state: ga, zip: 30056
city: marietta, state: ga, zip: 30060
city: atlanta, state: ga, zip: 30344
city: temple, state: ga, zip: 30179
city: austell, state: ga, zip: 30106
city: marietta, state: ga, zip: 30008
city: brunswick, state: ga, zip: 31520
city: albany, state: ga, zip: 31705
city: nashville, state: null, zip: 37210
city: sylvester, state: ga, zip: 31791
city: douglasville, state: ga, zip: 30134
city: atlanta, state: ga, zip: 30337
city: statesboro, state: ga, zip: 30461
city: rome, state: null, zip: 30165
city: atlanta, state: ga, zip: 30341
city: atlanta, state: ga, zip: 30349
city: atlanta, state: ga, zip: 30340
city: jonesboro, state: ga, zip: 30238
city: lithonia, state: ga, zip: 30038
city: atlanta, state: ga, zip: 30311
city: hiram, state: ga, zip: 30141
city: ocilla, state: ga, zip: 31774
city: cumming, state: ga, zip: 30028
city: roswell, state: ga, zip: 30075
city: woodstock, state: ga, zip: 30188
city: decatur, state: ga, zip: 30032
city: stone mountain, state: ga, zip: 30083
city: acworth, state: ga, zip: 30102
city: springfield, state: ga, zip: 31329
city: perry, state: ga, zip: 31069
city: fayetteville, state: ga, zip: 30214
city: hazlehurst, state: ga, zip: 31539
city: columbus, state: ga, zip: 31907
city: rossville, state: ga, zip: 30741
city: atlanta, state: ga, zip: 30337
city: donalsonville, state: ga, zip: 39845
city: savannah, state: ga, zip: 31406
city: roswell, state: ga, zip: 30076
city: greensboro, state: ga, zip: 30642
city: rome, state: ga, zip: 30165
city: decatur, state: ga, zip: 30032
city: lithonia, state: ga, zip: 30058
city: alpharetta, state: ga, zip: 30009
city: loganville, state: ga, zip: 30052
city: norcross, state: ga, zip: 30093
city: brunswick, state: ga, zip: 31520
city: pooler, state: ga, zip: 31322
city: aragon, state: ga, zip: 30104
city: mableton, state: ga, zip: 30126
city: atlanta, state: ga, zip: 30339
city: atlanta, state: ga, zip: 30311
city: columbus, state: ga, zip: 31901
city: snellville, state: ga, zip: 30039
city: hawkinsville, state: ga, zip: 31036
city: jefferson, state: ga, zip: 30549
city: nashville, state: ga, zip: 31639
city: atlanta, state: ga, zip: 30310
city: athens, state: ga, zip: 30601
city: cordele, state: ga, zip: 31015
city: atlanta, state: ga, zip: 30331
city: atlanta, state: ga, zip: 30318
city: macon, state: ga, zip: 31206
city: augusta, state: ga, zip: 30906
city: lawrenceville, state: ga, zip: 30043
city: augusta, state: ga, zip: 30906
city: omega, state: ga, zip: 31775
city: macon, state: ga, zip: 31211
city: montrose, state: ga, zip: 31065
city: conyers, state: ga, zip: 30013
city: lagrange, state: ga, zip: 30240
city: augusta, state: ga, zip: 30906
city: elberton, state: ga, zip: 30635
city: tifton, state: ga, zip: 31793
city: augusta, state: ga, zip: 30906
city: lawrenceville, state: ga, zip: 30045
city: clarkston, state: ga, zip: 30021
city: atlanta, state: ga, zip: 30310
city: hinesville, state: ga, zip: 31313
city: hampton, state: ga, zip: 30228
city: conyers, state: ga, zip: 30012
city: temple, state: ga, zip: 30179
city: covington, state: ga, zip: 30016
city: macon, state: ga, zip: 31217
city: stone mountain, state: ga, zip: 30083
city: tucker, state: ga, zip: 30084
city: alpharetta, state: ga, zip: 30005
city: valdosta, state: ga, zip: 31602
city: conyers, state: ga, zip: 30012
city: cairo, state: ga, zip: 39828
city: hinesville, state: ga, zip: 31313
city: nicholls, state: ga, zip: 31554
city: augusta, state: ga, zip: 30906
city: snellville, state: ga, zip: 30039
city: covington, state: ga, zip: 30014
city: ashburn, state: ga, zip: 31714
city: attapulgus, state: ga, zip: 39815
city: decatur, state: ga, zip: 30032
city: macon, state: null, zip: 31206
city: mcdonough, state: ga, zip: 30252
city: allenhurst, state: ga, zip: 31301
city: indianapolis, state: in, zip: 46260
city: lawrenceville, state: ga, zip: 30044
city: norcross, state: ga, zip: 30093
city: cincinnati, state: oh, zip: 45223
city: alpharetta, state: ga, zip: 300226264
city: lawrenceville, state: ga, zip: 30044
city: atlanta, state: null, zip: 30331
city: eastham, state: ma, zip: 02642
city: matthews, state: ga, zip: 30818
city: pompano beach, state: ga, zip: 33064
city: midland, state: null, zip: 48642
city: smyrna, state: ga, zip: 30080
city: marietta, state: ga, zip: 30008
city: powder springs, state: ga, zip: 30127
city: smyrna, state: ga, zip: 30080
city: morrow, state: ga, zip: 30260
city: atlanta, state: ga, zip: 30344
city: tucker, state: ga, zip: 30084
city: atlanta, state: ga, zip: 30314
city: albany, state: ga, zip: 31701
city: savannah, state: ga, zip: 31419
city: waxhaw, state: me nc sc, zip: 28173
city: trenton, state: ga, zip: 30752
city: lawrenceville, state: ga, zip: 30044
city: twin lakes, state: wi, zip: 53181
city: atlanta, state: ga, zip: 30331
city: decatur, state: ga, zip: 30035
city: lilburn, state: ga, zip: 30347
city: jonesboro, state: ga, zip: 30236
city: girard, state: ga, zip: 30426
city: avoca, state: ar, zip: 72711
city: smyrna, state: ga, zip: 30080
city: atlanta, state: ga, zip: 30314
city: newalla, state: ok, zip: 74857
city: wixom, state: null, zip: 48393
city: norcross, state: ga, zip: 30093
city: hinesville, state: ga, zip: 31313
city: lithonia, state: ga, zip: 30038
city: hoschton, state: ga, zip: 30548
city: pooler, state: ga, zip: 313222146
city: jonesboro, state: ga, zip: 30236
city: grand haven, state: null, zip: 49417
city: clinton township, state: null, zip: 48035
city: detroit, state: null, zip: 48219
city: roseville, state: null, zip: 48066
city: hastings, state: null, zip: 49058
city: detroit, state: null, zip: 48228
city: chesterfield, state: null, zip: 48047
city: charlotte, state: nc sc me, zip: 28269
city: flanders, state: null, zip: 07836
city: saginaw, state: null, zip: 48638
city: detroit, state: null, zip: 48228
city: nashville, state: me nc sc, zip: 27856
city: concord, state: me nc sc, zip: 28027
city: atlanta, state: ga, zip: 30331
city: fairburn, state: ga, zip: 30213
city: detroit, state: null, zip: 48205
city: farmington, state: null, zip: 48336
city: southgate, state: null, zip: 48195
city: flint, state: null, zip: 48505
city: clinton township, state: null, zip: 48036
city: ypsilanti, state: null, zip: 48197
city: norcross, state: ga, zip: 30093
city: okolona, state: ar, zip: 71962
city: battle creek, state: null, zip: 49017
city: albion, state: null, zip: 49224
city: big canoe, state: ga, zip: 30143
city: madison heights, state: null, zip: 48071
city: portage, state: null, zip: 49024
city: grand blanc, state: null, zip: 48439
city: sterling heights, state: null, zip: 48314
city: tucker, state: ga, zip: 30085
city: southgate, state: null, zip: 48195
city: detroit, state: null, zip: 48234
city: grovetown, state: ga, zip: 30813
city: detroit, state: null, zip: 48214
city: clinton township, state: null, zip: 48036
city: detroit, state: null, zip: 48209
city: farmington hills, state: null, zip: 48335
city: grand rapids, state: null, zip: 49505
city: wyandotte, state: null, zip: 48192
city: holland, state: null, zip: 49424
city: detroit, state: null, zip: 48227
city: atlanta, state: ga, zip: 30305
city: grand rapids, state: null, zip: 49512
city: canton, state: null, zip: 48187
city: lansing, state: null, zip: 48910
city: detroit, state: null, zip: 48234
city: detroit, state: null, zip: 48204
city: bath, state: null, zip: 48808
city: stone mountain, state: ga, zip: 30083
city: detroit, state: null, zip: 48216
city: dearborn, state: null, zip: 48126
city: saint helen, state: null, zip: 48656
city: grand rapids, state: null, zip: 49546
city: farmington hills, state: null, zip: 48335
city: clinton township, state: null, zip: 48038
city: atlanta, state: ga, zip: 30309
city: duluth, state: ga, zip: 30096
city: atlanta, state: ga, zip: 30312
city: lexington, state: ky, zip: 40515
city: atlanta, state: ga, zip: 30340
city: augusta, state: ga, zip: 30909
city: decatur, state: ga, zip: 30032
city: lithonia, state: ga, zip: 30058
city: smyrna, state: ga, zip: 30082
city: atlanta, state: ga, zip: 30324
city: atlanta, state: ga, zip: 30331
city: ellenwood, state: ga, zip: 30294
city: atlanta, state: ga, zip: 30344
city: augusta, state: ga, zip: 30901
city: stone mountain, state: ga, zip: 30083
city: norcross, state: ga, zip: 30093
city: lithia springs, state: ga, zip: 30122
city: rising fawn, state: ga, zip: 30738
city: atlanta, state: ga, zip: 30311
city: stockbridge, state: ga, zip: 30281
city: carrollton, state: ga, zip: 30117
city: columbus, state: ga, zip: 319074132
city: columbus, state: ga, zip: 31904
city: lawrenceville, state: ga, zip: 30046
city: fort benning, state: ga, zip: 31905
city: atlanta, state: ga, zip: 30310
city: marietta, state: ga, zip: 30067
city: atlanta, state: ga, zip: 30331
city: columbus, state: ga, zip: 31907
city: marietta, state: ga, zip: 30067
city: columbus, state: ga, zip: 31903
city: texarkana, state: ar, zip: 71854
city: springdale, state: ar, zip: 72764
city: little rock, state: ar, zip: 72209
city: horatio, state: ar, zip: 71842
city: west memphis, state: ar, zip: 72301
city: west memphis, state: ar, zip: 72301
city: decatur, state: ga, zip: 30032
city: cabot, state: ar, zip: 72023
city: maumelle, state: ar, zip: 72113
city: marion, state: ar, zip: 72364
city: augusta, state: ga, zip: 30909
city: springdale, state: ar, zip: 72764
city: forrest city, state: ar, zip: 72335
city: rogers, state: ar, zip: 72758
city: fairburn, state: ga, zip: 30213
city: atlanta, state: ga, zip: 30349
city: union city, state: ga, zip: 30291
city: atlanta, state: ga, zip: 30331
city: saint marys, state: ga, zip: 31558
city: richmond hill, state: ga, zip: 31324
city: smyrna, state: ga, zip: 30080
city: mableton, state: ga, zip: 30126
city: calhoun, state: ga, zip: 30701
city: valdosta, state: ga, zip: 31602
city: altus, state: ok, zip: 73521
city: fort smith, state: ar, zip: 72901
city: muskogee, state: ok, zip: 74403
city: marietta, state: ga, zip: 30067
city: moore, state: ok, zip: 73160
city: warrensburg, state: mo, zip: 64093
city: atlanta, state: ga, zip: 30349
city: canton, state: ga, zip: 30115
city: alpharetta, state: ga, zip: 30005
city: wake forest, state: me nc sc, zip: 27587
city: saint louis, state: mo, zip: 63112
city: cassville, state: mo, zip: 65625
city: saint louis, state: mo, zip: 63136
city: saint louis, state: mo, zip: 63136
city: saint louis, state: mo, zip: 63118
city: liberty, state: mo, zip: 64068
city: rolla, state: mo, zip: 65401
city: saint louis, state: mo, zip: 63121
city: saint louis, state: mo, zip: 63130
city: west plains, state: mo, zip: 65775
city: center, state: mo, zip: 63436
city: atlanta, state: ga, zip: 30318
city: marietta, state: ga, zip: 30064
city: lithonia, state: ga, zip: 30058
city: atlanta, state: ga, zip: 30308
city: florissant, state: mo, zip: 63031
city: saint louis, state: mo, zip: 63130
city: marietta, state: ga, zip: 30062
city: atlanta, state: ga, zip: 30311
city: belleville, state: null, zip: 07109
city: atlanta, state: ga, zip: 30354
city: salem, state: null, zip: 973052912
city: atlanta, state: ga, zip: 30345
city: east prairie, state: mo, zip: 63845
city: stone mountain, state: ga, zip: 30083
city: eatonton, state: ga, zip: 31024
city: west new york, state: null, zip: 07093
city: stone mountain, state: ga, zip: 30083
city: yacolt, state: null, zip: 986754311
city: portland, state: null, zip: 97220
city: portland, state: null, zip: 97236
city: clackamas, state: null, zip: 97015
city: commerce, state: ga, zip: 30529
city: stone mountain, state: ga, zip: 30088
city: marietta, state: ga, zip: 30067
city: marietta, state: ga, zip: 30066
city: smyrna, state: ga, zip: 30080
city: dallas, state: ga, zip: 30157
city: norcross, state: ga, zip: 30071
city: norcross, state: ga, zip: 30093
city: eugene, state: null, zip: 97402
city: albion, state: null, zip: 49224
city: avondale estates, state: ga, zip: 30002
city: duluth, state: null, zip: 30096
city: atlanta, state: ga, zip: 30342
city: stockbridge, state: ga, zip: 30281
city: lithonia, state: ga, zip: 30038
city: gainesville, state: ga, zip: 30506
city: atlanta, state: ga, zip: 30311
city: atlanta, state: ga, zip: 30310
city: bakersfield, state: ca, zip: 93307
city: durham, state: me nc sc, zip: 27703
city: columbus, state: ga, zip: 31909
city: atlanta, state: ga, zip: 30315
city: locust grove, state: ga, zip: 30248
city: lithonia, state: ga, zip: 30038
city: stone mountain, state: ga, zip: 30087
city: lawrenceville, state: ga, zip: 30046
